0,0,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,7
8,0,0
9,0,0
10,0,0
11,0,0
12,0,0
13,31,0
14,26,2
15,51,19
16,28,27
17,11,6
18,24,0
19,34,0
20,42,0
21,42,25
22,0,76
23,0,0
24,0,0
25,0,0
26,22,0
27,11,1
28,4,0
29,38,0
30,23,21
31,48,33
32,109,0
33,148,177
34,166,523
35,151,842
36,151,1165
37,133,1500
38,165,1809
39,151,2196
40,171,2579
41,175,2988
42,182,3382
43,201,3835
44,208,4390
45,210,4886
46,0,5447
47,0,5354
48,0,5312
49,0,5132
50,0,4989
51,0,4931
52,0,4904
53,0,4766
54,0,4708
55,0,4650
56,0,4515
57,0,4370
58,0,4238
59,0,4041
60,60,3826
61,44,3922
62,55,3920
63,42,3963
64,76,3879
65,67,3867
66,72,3899
67,91,3951
68,98,3983
69,87,4128
70,68,4184
71,78,4233
72,24,4281
73,82,4216
74,115,4236
75,162,4397
76,142,4740
77,135,4995
78,189,5243
79,181,5642
80,194,6019
81,241,6427
82,325,6992
83,304,7861
84,283,8554
85,306,9208
86,306,9977
87,306,10706
88,265,11447
89,281,12083
90,330,12733
91,330,13595
92,330,14456
93,294,15303
94,0,16052
95,0,15916
96,0,15855
97,0,15674
98,0,15467
99,0,15313
100,0,15204
101,0,15056
102,0,14937
103,0,14737
104,0,14529
105,0,14368
106,0,14243
107,0,14122
108,41,13956
109,37,13910
110,0,13872
111,1,13746
112,20,13555
113,23,13453
114,40,13327
115,64,13276
116,26,13297
117,36,13160
118,81,13098
119,6,13181
120,0,13050
121,0,12954
122,12,12794
123,20,12629
124,38,12522
125,7,12483
126,0,12405
127,44,12224
128,79,12204
129,67,12293
130,78,12398
131,67,12524
132,1,12494
133,12,12304
134,37,12094
135,40,12097
136,30,12078
137,30,11956
138,23,11711
139,31,11583
140,38,11523
141,35,11404
142,0,11309
143,0,11125
144,0,10886
145,0,10782
146,0,10597
147,0,10291
148,0,10107
149,0,9925
150,0,9744
151,0,9453
152,0,9228
153,0,9007
154,0,8756
155,0,8588
156,0,8455
157,8,8185
158,0,7943
159,38,7791
160,30,7701
161,46,7615
162,66,7528
163,107,7527
164,68,7555
165,63,7529
166,22,7509
167,0,7406
168,0,7257
169,0,7064
170,9,6791
171,0,6610
172,0,6398
173,0,6232
174,29,6130
175,69,6048
176,58,5985
177,58,5999
178,33,6006
179,29,5919
180,22,5791
181,10,5633
182,75,5424
183,91,5410
184,129,5525
185,121,5723
186,104,5884
187,186,5950
188,195,6345
189,162,6754
190,0,7095
191,0,6932
192,0,6739
193,0,6534
194,0,6333
195,0,6136
196,0,5927
197,0,5749
198,0,5659
199,0,5505
200,0,5358
201,0,5224
202,0,5059
203,0,4839
204,13,4679
205,0,4401
206,5,4230
207,16,4036
208,0,3889
209,0,3785
210,2,3670
211,41,3533
212,47,3487
213,7,3448
214,0,3332
215,0,3121
216,0,2873
217,0,2661
218,0,2441
219,0,2216
220,0,1984
221,31,1751
222,67,1661
223,57,1598
224,81,1643
225,78,1743
226,94,1866
227,59,1911
228,77,1864
229,87,1902
230,60,1966
231,36,1921
232,19,1805
233,62,1677
234,42,1669
235,10,1527
236,60,1344
237,53,1355
238,0,1323
239,0,1152
240,0,934
241,0,740
242,0,492
243,0,247
244,0,48
245,0,0
246,0,13
247,0,0
248,0,0
249,0,0
250,0,0
251,0,0
252,32,0
253,53,0
254,103,0
255,104,126
256,154,252
257,138,540
258,107,753
259,73,781
260,96,753
261,167,869
262,121,1195
263,84,1364
264,107,1311
265,108,1447
266,113,1575
267,157,1710
268,179,1974
269,188,2332
270,128,2607
271,131,2809
272,111,3030
273,115,3201
274,113,3367
275,154,3531
276,119,3837
277,127,3985
278,193,4230
279,169,4586
280,219,4874
281,204,5312
282,211,5747
283,194,6153
284,220,6504
285,261,6914
286,0,7520
287,0,7410
288,0,7216
289,0,7017
290,0,6852
291,0,6630
292,0,6472
293,0,6348
294,0,6119
295,0,5905
296,0,5762
297,0,5640
298,0,5556
299,0,5303
300,24,5023
301,43,4813
302,26,4736
303,29,4534
304,23,4438
305,0,4240
306,0,4070
307,0,3913
308,88,3713
309,145,3870
310,120,4064
311,116,4259
312,103,4416
313,108,4586
314,142,4729
315,190,4997
316,174,5388
317,185,5692
318,173,6025
319,170,6380
320,225,6696
321,223,7142
322,242,7672
323,183,8216
324,208,8508
325,184,8962
326,205,9358
327,202,9815
328,220,10289
329,228,10672
330,268,11080
331,242,11696
332,275,12183
333,300,12878
334,0,13576
335,0,13381
336,0,13193
337,0,12970
338,0,12772
339,0,12449
340,0,12269
341,0,12022
342,0,11759
343,0,11553
344,0,11409
345,0,11156
346,0,10969
347,0,10728
348,52,10506
349,56,10458
350,84,10394
351,106,10453
352,126,10588
353,146,10685
354,130,10930
355,106,11156
356,122,11199
357,110,11398
358,124,11416
359,153,11664
360,156,11925
361,161,12241
362,189,12454
363,194,12811
364,192,13141
365,230,13527
366,205,14089
367,213,14519
368,202,14949
369,208,15403
370,241,15803
371,160,16328
372,150,16505
373,181,16697
374,159,16955
375,137,17206
376,161,17366
377,193,17756
378,196,18146
379,187,18535
380,161,18857
381,201,19131
382,0,19470
383,0,19162
384,0,18785
385,0,18644
386,0,18345
387,0,18040
388,0,17781
389,0,17534
390,0,17244
391,0,17048
392,0,16804
393,0,16527
394,0,16250
395,0,15979
396,34,15739
397,24,15548
398,50,15395
399,30,15382
400,45,15236
401,30,15100
402,10,14941
403,2,14725
404,21,14495
405,9,14407
406,19,14194
407,0,14010
408,0,13755
409,0,13488
410,46,13241
411,64,13048
412,51,12863
413,46,12796
414,88,12651
415,74,12695
416,26,12691
417,24,12537
418,0,12336
419,0,12001
420,0,11744
421,53,11489
422,34,11431
423,18,11270
424,0,11104
425,90,10849
426,87,10940
427,90,11025
428,79,11062
429,113,11102
430,0,11187
431,0,10959
432,0,10714
433,0,10428
434,0,10255
435,0,10059
436,0,9781
437,0,9484
438,0,9304
439,0,9021
440,0,8774
441,0,8631
442,0,8360
443,0,8049
444,51,7939
445,24,7819
446,21,7664
447,55,7457
448,107,7336
449,96,7545
450,62,7596
451,62,7536
452,70,7491
453,72,7488
454,106,7465
455,96,7491
456,150,7567
457,158,7771
458,136,8053
459,117,8268
460,129,8397
461,99,8511
462,127,8531
463,140,8666
464,122,8884
465,136,9042
466,173,9174
467,180,9511
468,135,9929
469,151,10099
470,114,10312
471,128,10345
472,158,10386
473,199,10702
474,215,11133
475,215,11549
476,192,11889
477,209,12308
478,0,12758
479,0,12578
480,0,12386
481,0,12115
482,0,11851
483,0,11575
484,0,11282
485,0,11017
486,0,10796
487,0,10539
488,0,10310
489,0,10011
490,0,9835
491,0,9545
492,40,9267
493,38,9156
494,19,9033
495,42,8852
496,19,8707
497,46,8631
498,37,8580
